date,metric,store,agent,lang,searchterm,rank
2021-05-17 14:18:25,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","kasse",3
2021-05-17 14:18:25,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","restaurant pos",10
2021-05-17 14:18:25,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","invoice print",10
2021-05-17 14:18:26,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","cashier",10
2021-05-17 14:18:26,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","cash register",10
2021-05-17 14:18:27,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","pos",7
2021-05-17 14:18:28,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","point of sale",7
2021-05-17 14:18:28,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","kasse",2
2021-05-17 14:18:29,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","restaurant pos",29
2021-05-17 14:18:29,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","invoice print",50
2021-05-17 14:18:30,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","cashier",24
2021-05-17 14:18:31,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","cash register",10
2021-05-17 14:18:31,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","pos",7
2021-05-17 14:18:32,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","point of sale",7
2021-05-17 14:18:32,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","kasse",2
2021-05-17 14:18:32,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","restaurant pos",10
2021-05-17 14:18:33,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","invoice print",10
2021-05-17 14:18:33,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","cashier",10
2021-05-17 14:18:34,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","cash register",10
2021-05-17 14:18:34,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","pos",7
2021-05-17 14:18:35,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","point of sale",7
2021-05-17 14:18:39,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","kasse",9
2021-05-17 14:18:39,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","restaurant pos",17
2021-05-17 14:18:40,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","invoice print",50
2021-05-17 14:18:40,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","cashier",50
2021-05-17 14:18:41,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","cash register",15
2021-05-17 14:18:41,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","pos",7
2021-05-17 14:18:42,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","point of sale",7
2021-05-17 14:18:42,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","kasse",10
2021-05-17 14:18:43,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","restaurant pos",10
2021-05-17 14:18:43,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","invoice print",10
2021-05-17 14:18:44,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","cashier",10
2021-05-17 14:18:44,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","cash register",10
2021-05-17 14:28:45,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","pos",7
2021-05-17 14:28:45,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","point of sale",6
2021-05-17 14:28:46,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","kasse",2
2021-05-17 14:28:46,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","restaurant pos",40
2021-05-17 14:28:47,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","invoice print",50
2021-05-17 14:28:48,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","cashier",50
2021-05-17 14:28:48,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","cash register",20
2021-05-17 14:28:48,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","pos",7
2021-05-17 14:28:49,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","point of sale",6
2021-05-17 14:28:49,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","kasse",3
2021-05-17 14:28:50,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","restaurant pos",10
2021-05-17 14:28:50,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","invoice print",10
2021-05-17 14:28:51,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","cashier",10
2021-05-17 14:28:51,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","cash register",10
2021-05-17 14:28:52,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","pos",4
2021-05-17 14:28:52,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","point of sale",6
2021-05-17 14:28:53,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","kasse",3
2021-05-17 14:28:54,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","restaurant pos",35
2021-05-17 14:28:54,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","invoice print",50
2021-05-17 14:28:55,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","cashier",31
2021-05-17 14:28:55,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","cash register",20
2021-05-17 14:28:56,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","pos",4
2021-05-17 14:28:56,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","point of sale",6
2021-05-17 14:29:00,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","kasse",3
2021-05-17 14:29:01,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","restaurant pos",10
2021-05-17 14:29:01,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","invoice print",10
2021-05-17 14:29:01,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","cashier",10
2021-05-17 14:29:02,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","cash register",10
2021-05-17 14:29:02,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","pos",7
2021-05-17 14:29:03,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","point of sale",7
2021-05-17 14:29:04,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","kasse",2
2021-05-17 14:29:04,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","restaurant pos",29
2021-05-17 14:29:05,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","invoice print",50
2021-05-17 14:29:05,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","cashier",24
2021-05-17 14:29:06,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","cash register",11
2021-05-17 14:29:06,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","pos",7
2021-05-17 14:29:07,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","point of sale",7
2021-05-17 14:29:07,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","kasse",2
2021-05-17 14:29:08,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","restaurant pos",10
2021-05-17 14:29:08,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","invoice print",10
2021-05-17 14:29:09,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","cashier",10
2021-05-17 14:29:09,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","cash register",10
2021-05-17 14:29:10,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","pos",7
2021-05-17 14:29:10,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","point of sale",7
2021-05-17 14:29:11,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","kasse",10
2021-05-17 14:29:11,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","restaurant pos",17
2021-05-17 14:29:12,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","invoice print",50
2021-05-17 14:29:12,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","cashier",50
2021-05-17 14:29:13,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","cash register",16
2021-05-17 14:29:13,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","pos",7
2021-05-17 14:29:14,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","point of sale",7
2021-05-17 14:29:14,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","kasse",10
2021-05-17 14:29:15,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","restaurant pos",10
2021-05-17 14:29:15,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","invoice print",10
2021-05-17 14:29:16,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","cashier",10
2021-05-17 14:29:16,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","cash register",10
2021-05-17 14:39:17,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","pos",7
2021-05-17 14:39:17,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","point of sale",6
2021-05-17 14:39:18,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","kasse",3
2021-05-17 14:39:19,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","restaurant pos",40
2021-05-17 14:39:19,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","invoice print",50
2021-05-17 14:39:20,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","cashier",50
2021-05-17 14:39:20,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","cash register",20
2021-05-17 14:39:21,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","pos",7
2021-05-17 14:39:21,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","point of sale",6
2021-05-17 14:39:21,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","kasse",3
2021-05-17 14:39:22,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","restaurant pos",10
2021-05-17 14:39:22,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","invoice print",10
2021-05-17 14:39:23,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","cashier",10
2021-05-17 14:39:23,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","cash register",10
2021-05-17 14:39:24,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","pos",4
2021-05-17 14:39:24,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","point of sale",6
2021-05-17 14:39:25,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","kasse",3
2021-05-17 14:39:26,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","restaurant pos",35
2021-05-17 14:39:26,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","invoice print",50
2021-05-17 14:39:27,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","cashier",50
2021-05-17 14:39:27,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","cash register",20
2021-05-17 14:39:28,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","pos",4
2021-05-17 14:39:28,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","point of sale",6
2021-05-17 14:39:29,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","kasse",4
2021-05-17 14:39:29,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","restaurant pos",10
2021-05-17 14:39:30,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","invoice print",10
2021-05-17 14:39:30,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","cashier",10
2021-05-17 14:39:30,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","cash register",10
2021-05-17 14:39:31,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","pos",7
2021-05-17 14:39:32,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","point of sale",3
2021-05-17 14:39:32,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","kasse",2
2021-05-17 14:39:33,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","restaurant pos",29
2021-05-17 14:39:34,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","invoice print",50
2021-05-17 14:39:34,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","cashier",24
2021-05-17 14:39:35,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","cash register",10
2021-05-17 14:39:35,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","pos",7
2021-05-17 14:39:36,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","point of sale",7
2021-05-17 14:39:36,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","kasse",2
2021-05-17 14:39:37,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","restaurant pos",10
2021-05-17 14:39:37,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","invoice print",10
2021-05-17 14:39:37,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","cashier",10
2021-05-17 14:39:38,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","cash register",10
2021-05-17 14:39:39,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","pos",7
2021-05-17 14:39:39,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","point of sale",7
2021-05-17 14:39:40,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","kasse",10
2021-05-17 14:39:41,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","restaurant pos",17
2021-05-17 14:39:41,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","invoice print",50
2021-05-17 14:39:42,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","cashier",50
2021-05-17 14:39:42,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","cash register",16
2021-05-17 14:39:43,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","pos",5
2021-05-17 14:39:43,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","point of sale",7
2021-05-17 14:39:44,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","kasse",9
2021-05-17 14:39:44,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","restaurant pos",10
2021-05-17 14:39:44,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","invoice print",10
2021-05-17 14:39:45,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","cashier",10
2021-05-17 14:39:45,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","cash register",10
2021-05-17 14:49:46,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","pos",7
2021-05-17 14:49:46,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","point of sale",6
2021-05-17 14:49:47,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","kasse",3
2021-05-17 14:49:48,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","restaurant pos",41
2021-05-17 14:49:48,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","invoice print",50
2021-05-17 14:49:49,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","cashier",50
2021-05-17 14:49:49,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","cash register",19
2021-05-17 14:49:50,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","pos",7
2021-05-17 14:49:50,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","point of sale",6
2021-05-17 14:49:51,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","kasse",3
2021-05-17 14:49:51,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","restaurant pos",10
2021-05-17 14:49:52,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","invoice print",10
2021-05-17 14:49:52,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","cashier",10
2021-05-17 14:49:53,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","cash register",10
2021-05-17 14:49:53,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","pos",4
2021-05-17 14:49:54,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","point of sale",6
2021-05-17 14:49:54,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","kasse",3
2021-05-17 14:49:55,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","restaurant pos",35
2021-05-17 14:49:56,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","invoice print",50
2021-05-17 14:49:56,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","cashier",31
2021-05-17 14:49:57,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","cash register",20
2021-05-17 14:49:57,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","pos",4
2021-05-17 14:49:58,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","point of sale",6
2021-05-17 14:49:58,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","kasse",3
2021-05-17 14:49:59,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","restaurant pos",10
2021-05-17 14:49:59,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","invoice print",10
2021-05-17 14:49:59,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","cashier",10
2021-05-17 14:50:00,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","cash register",10
2021-05-17 14:50:00,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","pos",7
2021-05-17 14:50:01,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","point of sale",3
2021-05-17 14:50:02,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","kasse",2
2021-05-17 14:50:02,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","restaurant pos",29
2021-05-17 14:50:03,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","invoice print",50
2021-05-17 14:50:03,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","cashier",17
2021-05-17 14:50:04,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","cash register",11
2021-05-17 14:50:04,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","pos",7
2021-05-17 14:50:05,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","point of sale",7
2021-05-17 14:50:05,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","kasse",2
2021-05-17 14:50:06,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","restaurant pos",10
2021-05-17 14:50:06,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","invoice print",10
2021-05-17 14:50:07,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","cashier",10
2021-05-17 14:50:07,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","cash register",10
2021-05-17 14:50:08,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","pos",7
2021-05-17 14:50:08,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","point of sale",7
2021-05-17 14:50:09,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","kasse",9
2021-05-17 14:50:10,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","restaurant pos",17
2021-05-17 14:50:10,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","invoice print",50
2021-05-17 14:50:11,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","cashier",50
2021-05-17 14:50:12,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","cash register",15
2021-05-17 14:50:12,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","pos",7
2021-05-17 14:50:12,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","point of sale",7
2021-05-17 14:50:13,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","kasse",9
2021-05-17 14:50:13,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","restaurant pos",10
2021-05-17 14:50:14,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","invoice print",10
2021-05-17 14:50:14,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","cashier",10
2021-05-17 14:50:15,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","cash register",10
2021-05-17 15:00:15,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","pos",7
2021-05-17 15:00:16,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","point of sale",6
2021-05-17 15:00:17,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","kasse",3
2021-05-17 15:00:17,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","restaurant pos",40
2021-05-17 15:00:18,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","invoice print",50
2021-05-17 15:00:19,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","cashier",50
2021-05-17 15:00:19,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","cash register",20
2021-05-17 15:00:20,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","pos",8
2021-05-17 15:00:20,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","point of sale",6
2021-05-17 15:00:20,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","kasse",3
2021-05-17 15:00:21,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","restaurant pos",10
2021-05-17 15:00:21,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","invoice print",10
2021-05-17 15:00:22,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","cashier",10
2021-05-17 15:00:22,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","cash register",10
2021-05-17 15:00:23,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","pos",4
2021-05-17 15:00:24,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","point of sale",6
2021-05-17 15:00:24,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","kasse",3
2021-05-17 15:00:25,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","restaurant pos",35
2021-05-17 15:00:25,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","invoice print",50
2021-05-17 15:00:26,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","cashier",31
2021-05-17 15:00:26,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","cash register",20
2021-05-17 15:00:27,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","pos",4
2021-05-17 15:00:27,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","point of sale",6
2021-05-17 15:00:28,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","kasse",3
2021-05-17 15:00:28,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","restaurant pos",10
2021-05-17 15:00:29,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","invoice print",10
2021-05-17 15:00:29,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","cashier",10
2021-05-17 15:00:29,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","cash register",10
2021-05-17 15:00:30,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","pos",7
2021-05-17 15:00:31,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","point of sale",7
2021-05-17 15:00:31,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","kasse",2
2021-05-17 15:00:32,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","restaurant pos",39
2021-05-17 15:00:32,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","invoice print",50
2021-05-17 15:00:33,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","cashier",17
2021-05-17 15:00:34,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","cash register",11
2021-05-17 15:00:34,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","pos",7
2021-05-17 15:00:34,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","point of sale",7
2021-05-17 15:00:35,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","kasse",2
2021-05-17 15:00:35,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","restaurant pos",10
2021-05-17 15:00:36,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","invoice print",10
2021-05-17 15:00:36,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","cashier",10
2021-05-17 15:00:37,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","cash register",10
2021-05-17 15:00:37,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","pos",7
2021-05-17 15:00:38,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","point of sale",7
2021-05-17 15:00:38,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","kasse",9
2021-05-17 15:00:39,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","restaurant pos",17
2021-05-17 15:00:40,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","invoice print",50
2021-05-17 15:00:40,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","cashier",50
2021-05-17 15:00:41,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","cash register",16
2021-05-17 15:00:41,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","pos",7
2021-05-17 15:00:42,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","point of sale",7
2021-05-17 15:00:42,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","kasse",9
2021-05-17 15:00:43,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","restaurant pos",10
2021-05-17 15:00:43,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","invoice print",10
2021-05-17 15:00:43,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","cashier",10
2021-05-17 15:00:44,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","cash register",10
2021-05-17 15:10:45,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","pos",7
2021-05-17 15:10:45,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","point of sale",6
2021-05-17 15:10:46,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","kasse",3
2021-05-17 15:10:46,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","restaurant pos",41
2021-05-17 15:10:47,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","invoice print",50
2021-05-17 15:10:47,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","cashier",50
2021-05-17 15:10:48,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","cash register",20
2021-05-17 15:10:48,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","pos",7
2021-05-17 15:10:49,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","point of sale",6
2021-05-17 15:10:49,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","kasse",3
2021-05-17 15:10:50,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","restaurant pos",10
2021-05-17 15:10:50,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","invoice print",10
2021-05-17 15:10:51,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","cashier",10
2021-05-17 15:10:51,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","cash register",10
2021-05-17 15:10:52,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","pos",4
